Rrs_492_t0,Rrs_665_t0,Rrs_704_t0,Rrs_833_t0,NDVI_t0,NDWI_t0,BG_ratio_t0,GR_ratio_t0,NDAVI_t0,SAVI_t0,GR_diff_t0,TI_t0,WAVI_t0,CI_t0,BR_ratio_t0,RENDVI_t0,REP_t0,NR_ratio_t0,Rrs_443_t1,Rrs_492_t1,Rrs_560_t1,Rrs_665_t1,Rrs_704_t1,Rrs_740_t1,Rrs_783_t1,Rrs_833_t1,Rrs_865_t1,NDVI_t1,NDWI_t1,BG_ratio_t1,GR_ratio_t1,NDAVI_t1,SAVI_t1,GR_diff_t1,TI_t1,WAVI_t1,CI_t1,BR_ratio_t1,RENDVI_t1,REP_t1,NR_ratio_t1,Rrs_492_t2,Rrs_665_t2,Rrs_704_t2,Rrs_833_t2,NDVI_t2,NDWI_t2,BG_ratio_t2,GR_ratio_t2,NDAVI_t2,SAVI_t2,GR_diff_t2,TI_t2,WAVI_t2,CI_t2,BR_ratio_t2,RENDVI_t2,REP_t2,NR_ratio_t2,Rrs_492_t3,Rrs_665_t3,Rrs_704_t3,Rrs_833_t3,NDVI_t3,NDWI_t3,BG_ratio_t3,GR_ratio_t3,NDAVI_t3,SAVI_t3,GR_diff_t3,TI_t3,WAVI_t3,CI_t3,BR_ratio_t3,RENDVI_t3,REP_t3,NR_ratio_t3,Rrs_492_mean,Rrs_492_std,Rrs_492_range,Rrs_665_mean,Rrs_665_std,Rrs_665_range,Rrs_704_mean,Rrs_704_std,Rrs_704_range,Rrs_833_mean,Rrs_833_std,Rrs_833_range,NDVI_mean,NDVI_std,NDVI_range,NDWI_mean,NDWI_std,NDWI_range,BG_ratio_mean,BG_ratio_std,BG_ratio_range,GR_ratio_mean,GR_ratio_std,GR_ratio_range,NDAVI_mean,NDAVI_std,NDAVI_range,SAVI_mean,SAVI_std,SAVI_range,GR_diff_mean,GR_diff_std,GR_diff_range,TI_mean,TI_std,TI_range,WAVI_mean,WAVI_std,WAVI_range,CI_mean,CI_std,CI_range,BR_ratio_mean,BR_ratio_std,BR_ratio_range,RENDVI_mean,RENDVI_std,RENDVI_range,REP_mean,REP_std,REP_range,NR_ratio_mean,NR_ratio_std,NR_ratio_range,class_id,class,region,x_coord,y_coord
0.030048871,0.015288389,0.009942384,0.005157684,-0.29786927,0.6132207,0.871061,2.256407,0.38582632,0.052407175,0.019208461,0.44318202,0.10336811,0.068912074,1.9654688,-0.21188423,0.007650097,0.5409868,0.02393473,0.02393814,0.028878704,0.01238504,0.0080534285,0.003273647,0.004029174,0.004290024,0.0050660083,-0.4194033,0.70151395,0.8289199,2.331739,0.3997131,0.04570876,0.016493663,0.42886397,0.14031214,0.09354142,1.9328254,-0.21193413,0.005663538,0.4090422,0.038492195,0.018764671,0.0143474415,0.0040893136,-0.33856145,0.66484743,0.83569634,2.4546123,0.421064,0.07248801,0.027295344,0.40739602,0.13425702,0.089504674,2.051311,-0.13340218,0.011762889,0.49414098,0.028283186,0.01662708,0.009614208,0.0030020245,-0.2976072,0.6128697,0.754281,2.2551675,0.38559243,0.056494016,0.020869792,0.4434257,0.21010208,0.14006805,1.7010305,-0.26724568,0.0074807126,0.54129803,0.030190598,0.0052836556,0.014554055,0.015766295,0.0023126008,0.0063796313,0.010489365,0.002338997,0.006294013,0.0041347616,0.000767404,0.0021556595,-0.3383603,0.04966978,0.1217961,0.64811295,0.037387386,0.088644266,0.8224896,0.042506956,0.11678004,2.3244815,0.081279226,0.19944477,0.39804897,0.01446564,0.03547156,0.05677449,0.009855419,0.02677925,0.020966815,0.0039736815,0.01080168,0.43071693,0.014698549,0.036029667,0.14700983,0.039027955,0.10673397,0.09800656,0.026018638,0.07115598,1.9126589,0.12962115,0.35028052,-0.20611656,0.04767405,0.1338435,0.008139309,0.0022323113,0.006099351,0.496367,0.053945106,0.13225582,11,SEDIMENT,ls8a,13,32
0.018310335,0.005215927,0.003640485,0.0023717606,-0.3411658,0.7690796,0.9327934,3.763382,0.5801307,0.04119394,0.014413635,0.26571783,0.05215726,0.034771506,3.5104594,-0.17788696,0.003007859,0.49123853,0.01987491,0.02010588,0.02193561,0.010522337,0.012967772,0.0072499877,0.008496863,0.0047239563,0.005472511,-0.3157156,0.6006648,0.9165859,2.0846689,0.3516325,0.032152608,0.011413273,0.4796918,0.06528301,0.043522004,1.910779,0.10410485,0.01010888,0.5200846,0.015322643,0.0033967772,0.002393656,0.0018859545,-0.19816987,0.7721293,0.86675215,5.2043943,0.6776483,0.041111477,0.014281442,0.19214465,0.10706882,0.071379215,4.5109224,-0.1732374,0.0020402372,0.66920996,0.013920983,0.0055215554,0.0024008362,0.0031303873,-0.19145548,0.6519419,0.7827787,3.2208352,0.5261606,0.035149146,0.012262496,0.31047776,0.18276593,0.12184395,2.5212023,-0.39391077,0.0024703953,0.67861766,0.01691496,0.002430453,0.0061848965,0.0061641494,0.0026440592,0.0071255593,0.005350687,0.0044269185,0.010574115,0.0030280147,0.0010749034,0.0028380018,-0.26162672,0.067458965,0.14971033,0.6984539,0.07440116,0.1714645,0.87472755,0.05839941,0.1500147,3.5683203,1.1221358,3.1197255,0.533893,0.11840839,0.3260158,0.03740179,0.0038977715,0.009041332,0.0130927125,0.0012910935,0.0030003618,0.312008,0.10562931,0.28754717,0.101818755,0.050943922,0.13060868,0.06787917,0.03396261,0.08707245,3.1133409,0.9883978,2.6001434,-0.16023257,0.17674881,0.4980156,0.004406843,0.0033098727,0.008068643,0.5897877,0.0848073,0.18737912,11,SEDIMENT,ls8a,35,32
0.02010961,0.0051791426,0.0047821105,0.0025606246,0.10046063,0.5391966,0.95019454,4.086319,0.6067887,0.045553558,0.015984526,0.24471846,0.038307745,0.025538497,3.8827996,-0.039857607,0.003408743,1.223358,0.0332685,0.019666351,0.021896556,0.011399897,0.022182751,0.017070912,0.011332519,0.005157387,0.010946428,-0.020292742,0.3334083,0.89814776,1.9207662,0.3152485,0.029523896,0.010496659,0.5206249,0.08048778,0.05365852,1.7251326,0.321084,0.019626832,0.9602209,0.01717326,0.0043328386,0.007790283,0.002110181,0.15573767,0.53112525,0.88663316,4.470284,0.6343887,0.043067124,0.015036223,0.22369882,0.090133876,0.060089253,3.9635036,0.285194,0.007149293,1.3689293,0.016461797,0.005826003,0.0049858075,0.0033849713,0.1837752,0.41964492,0.796454,3.547684,0.56021607,0.04228773,0.014842848,0.28187343,0.16995609,0.113304056,2.8255684,-0.07771082,0.004368403,1.4503033,0.018352754,0.0015635702,0.0036478136,0.00668447,0.0027734633,0.0070670582,0.0099352375,0.0071703205,0.017400641,0.003303291,0.0011639812,0.003047206,0.10492019,0.078260295,0.20406795,0.45584378,0.08502323,0.20578831,0.8828573,0.055335086,0.15374053,3.5062633,0.97228044,2.5495176,0.5291605,0.12631498,0.3191402,0.040108077,0.0062286635,0.016029662,0.014090064,0.0021191654,0.0054878667,0.3177289,0.11897959,0.29692605,0.09472138,0.047608823,0.13164835,0.06314758,0.031739216,0.08776556,3.099251,0.91158986,2.238371,0.12217741,0.18189894,0.39879483,0.008638318,0.006491249,0.016218089,1.2507029,0.18637687,0.49008244,11,SEDIMENT,ls8a,36,32
0.019782936,0.0058878944,0.0047821105,0.0037286207,0.03665482,0.55719274,0.8878723,3.7842457,0.58196163,0.04655719,0.016393382,0.2642529,0.08909019,0.05939346,3.3599284,-0.10363472,0.003408743,1.0760974,0.0332685,0.032041866,0.033635013,0.01985981,0.022182751,0.017070912,0.011332519,0.009810109,0.010946428,-0.2893368,0.5089243,0.952634,1.6936214,0.2575053,0.037331525,0.013775203,0.5904503,0.036386006,0.024257338,1.6134018,0.05525214,0.019626832,0.5511847,0.018726263,0.0050064093,0.007790283,0.0019233831,0.08456501,0.53957874,0.9441689,3.961631,0.5969072,0.042376276,0.014827176,0.25242066,0.043075446,0.028716965,3.7404506,0.21754616,0.007149293,1.1847516,0.017120743,0.006129846,0.0049858075,0.003130809,0.15910454,0.43505123,0.79768914,3.501374,0.5556916,0.04359348,0.015333071,0.2856016,0.16880876,0.11253917,2.793009,-0.1029213,0.004368403,1.3784151,0.021917952,0.0059214025,0.014921123,0.009220989,0.0061565386,0.0148534,0.0099352375,0.0071703205,0.017400641,0.0046482305,0.0030503292,0.0078867255,-0.002253104,0.17139468,0.44844133,0.51018673,0.046691522,0.12214151,0.8955911,0.061761778,0.15494484,3.235218,0.9050506,2.2680097,0.49801645,0.1396408,0.3394019,0.042464618,0.0033309136,0.0092256665,0.015082208,0.00094279007,0.0026181787,0.34818137,0.14037856,0.33802962,0.084340096,0.052820176,0.13242275,0.056226734,0.03521345,0.08828183,2.8766973,0.80350816,2.127049,0.016560571,0.13286749,0.32118088,0.008638318,0.006491249,0.016218089,1.0476122,0.30638596,0.8272304,11,SEDIMENT,ls8a,37,32
0.023288034,0.00964929,0.01365294,0.005610827,0.102696754,0.3457137,0.9548507,2.5275595,0.43303606,0.0414012,0.01473989,0.395638,0.03464376,0.02309584,2.4134429,0.17181398,0.0110706575,1.2288997,0.0332685,0.052672923,0.055891186,0.04034777,0.04214607,0.025537318,0.027008638,0.018517273,0.02209818,-0.29224613,0.43330267,0.94241893,1.3852357,0.16150856,0.039103657,0.015543416,0.7218985,0.044465847,0.029643897,1.3054726,0.021799225,0.033841696,0.5476926,0.015870256,0.004295412,0.01139362,0.0012508215,0.27369884,0.40542218,0.89131343,4.145219,0.61129004,0.038814485,0.01351005,0.24124111,0.08619886,0.057465907,3.694691,0.45243093,0.010643275,1.7536755,0.012445306,0.0046967594,0.0079144575,0.003046079,0.46862918,0.14224905,0.719934,3.6805563,0.57270086,0.0361792,0.012589964,0.27169734,0.24425253,0.16283502,2.649759,0.25514552,0.007990156,2.763846,0.02606913,0.01585183,0.040227614,0.014747309,0.01493008,0.036052357,0.01877677,0.013646232,0.034231614,0.00710625,0.006767916,0.01726645,0.13819465,0.28021765,0.76087534,0.3316719,0.1138487,0.29105362,0.87712926,0.09382817,0.23491669,2.9346426,1.0710113,2.759983,0.44463387,0.17640145,0.44978148,0.038874634,0.0018510113,0.005222,0.014095831,0.001131491,0.002953452,0.40761876,0.19044124,0.4806574,0.10239025,0.084160395,0.20960876,0.06826016,0.056106932,0.13973917,2.5158415,0.8489844,2.3892183,0.22529742,0.15552536,0.4306317,0.015886446,0.010433421,0.02585154,1.5735284,0.80938506,2.2161534,11,SEDIMENT,ls8a,38,32
0.020193204,0.0009573552,0.0012045633,0.0016943483,0.026517224,0.8625992,1.4755752,14.2944,0.8692339,0.037096463,0.012727606,0.06995668,-0.28816086,-0.19210725,21.092478,0.11434611,0.0012989184,1.0544684,0.023642927,0.01557607,0.012968536,0.0033079027,0.00261906,0.0017691066,0.0018808458,0.002521399,0.0014795867,-0.38189375,0.79518574,1.2010653,3.9204588,0.5935345,0.0280682,0.009660633,0.25507122,-0.13702416,-0.091349445,4.7087307,-0.11622168,0.0021940833,0.4472871,0.020655075,0.0012993502,0.0006051483,0.0008398812,-0.19310191,0.8939293,1.3164045,12.07557,0.84704363,0.041754678,0.014391164,0.08281114,-0.20488971,-0.13659315,15.896343,-0.36450446,0.00071250385,0.6762963,0.022626031,0.0024796189,0.0018760284,0.003089288,0.14386238,0.6720265,1.3396393,6.811356,0.7439631,0.04161784,0.014410017,0.14681298,-0.21775138,-0.14516759,9.124765,-0.13857622,0.0017760177,1.3360683,0.019762594,0.002583999,0.007049961,0.0020110568,0.0009378397,0.0023505476,0.0015762,0.00075141684,0.0020139117,0.002036229,0.0008503608,0.0022494069,-0.10115403,0.20223884,0.5257561,0.80593514,0.085148185,0.22190279,1.333171,0.09753695,0.2745099,9.275446,4.1163764,10.373941,0.7634438,0.10889116,0.27569938,0.037134297,0.005559803,0.013686478,0.012797356,0.00193551,0.004749384,0.13866301,0.073241524,0.18511453,-0.21195653,0.0536318,0.1511367,-0.14130436,0.03575453,0.1007578,12.70558,6.2708225,16.383747,-0.12623906,0.1694876,0.47885057,0.0014953808,0.000551914,0.0014815794,0.87853,0.34174713,0.8887812,11,SEDIMENT,ls8a,53,32
0.02381949,0.0012572824,0.0010907038,0.0012044724,-0.29006538,0.917803,1.4755149,12.839623,0.855488,0.04315578,0.014885879,0.077883236,-0.28813124,-0.1920875,18.945066,-0.07094504,0.0011476275,0.55030286,0.014457761,0.016259966,0.014242454,0.003198149,0.0023636196,0.0024507744,0.0016382567,0.002087993,0.0018523145,-0.2664769,0.7698237,1.141654,4.453329,0.63325214,0.032016154,0.011044306,0.22455025,-0.099213995,-0.06614266,5.0841646,-0.1500472,0.002407197,0.5791815,0.021116117,0.001411974,0.00049105514,0.0017367798,-0.17890543,0.882043,1.3457543,11.112666,0.83488417,0.04141999,0.014278932,0.08998672,-0.22109407,-0.14739604,14.9549265,-0.48392007,0.0006932287,0.69648296,0.027191496,0.003828963,0.0047684545,0.0043178247,0.29984924,0.48546025,1.3249751,5.3597293,0.6855216,0.047754146,0.016693296,0.18657601,-0.2096639,-0.13977593,7.1015115,0.10927587,0.0052536745,1.856524,0.022096768,0.003998561,0.010931529,0.002424092,0.0011134018,0.0025716806,0.0021784583,0.0016411052,0.0042773993,0.0023367675,0.0011862287,0.0031133522,-0.108899616,0.23959762,0.5899146,0.7637825,0.16971125,0.43234274,1.3219745,0.11902165,0.33386087,8.441338,3.6014385,8.386294,0.7522865,0.094999544,0.22223586,0.041086517,0.0057254215,0.015737992,0.014225602,0.0020401576,0.00564899,0.14474905,0.062425308,0.146667,-0.2045258,0.06778892,0.18891725,-0.13635053,0.04519262,0.12594484,11.521418,5.6540546,13.860902,-0.1489091,0.21504158,0.5931959,0.0023754318,0.0017764149,0.004560446,0.9206228,0.5431088,1.3062211,11,SEDIMENT,ls8a,54,32
0.05637145,0.085107796,0.07552148,0.087274425,-0.03974316,-0.030322034,0.7620333,0.86919224,-0.06998086,-0.025336923,-0.011132754,1.1504933,0.2025784,0.13505226,0.6623535,-0.059679773,0.073208734,0.92355186,0.025425285,0.060620077,0.069408104,0.08178277,0.07432881,0.07559777,0.07555321,0.08750802,0.074839875,-0.04432882,-0.037655786,0.8733861,0.8486885,-0.08184798,-0.028504703,-0.012374669,1.1782885,0.101378314,0.06758554,0.74123275,-0.047747657,0.07496329,0.9151055,0.040545654,0.053650755,0.054386787,0.046744313,0.10933323,-0.10617996,0.75092626,1.0064008,0.0031902997,0.00084774743,0.0003434196,0.99363947,0.21337864,0.14225243,0.75573295,0.006812739,0.05227515,1.2455084,0.055073075,0.0830801,0.07828483,0.08360466,0.008352215,-0.063598566,0.74046266,0.89523923,-0.05527571,-0.01985727,-0.00870353,1.1170197,0.22367956,0.1491197,0.66289127,-0.029716915,0.074231505,1.016845,0.05315256,0.007562201,0.020074423,0.07590535,0.0129032275,0.03145704,0.070630476,0.009487441,0.023898043,0.07628286,0.017124202,0.04076371,0.008403367,0.061817497,0.15366206,-0.059439085,0.029683014,0.07585792,0.78170204,0.05348051,0.13292342,0.90488017,0.06089032,0.15771234,-0.050978564,0.03266014,0.08503828,-0.018212788,0.011431155,0.02935245,-0.0079668835,0.0049763215,0.012718089,1.1098602,0.07051948,0.18464899,0.18525372,0.0489969,0.12230124,0.123502485,0.032664597,0.08153416,0.7055526,0.043235667,0.09337944,-0.0325829,0.025121907,0.06649251,0.06866967,0.009485871,0.022688136,1.0252527,0.13328423,0.3304029,11,SEDIMENT,ls8a,6,33
0.033952918,0.017804503,0.012403258,0.005270581,-0.6142421,0.8135634,0.82035,2.3245974,0.39842352,0.06326212,0.023583818,0.4301817,0.14803453,0.09868968,1.9069839,-0.17880318,0.009106908,0.23897125,0.02393473,0.027241824,0.03308378,0.015742505,0.012021523,0.0038471208,0.0065925987,0.00497602,0.004118749,-0.5852475,0.77857673,0.82341903,2.1015563,0.35516265,0.047395535,0.017341277,0.47583738,0.1452606,0.096840404,1.7304621,-0.13402164,0.007934322,0.2616322,0.034907952,0.014226007,0.00847291,0.003043741,-0.67837435,0.87250394,0.8718731,2.8144116,0.4756729,0.06985444,0.025811862,0.3553137,0.102672525,0.06844835,2.4538105,-0.2534524,0.004721475,0.19162884,0.027333762,0.016885137,0.011183008,0.0043995455,-0.6920531,0.8451539,0.7464487,2.1686752,0.36882153,0.053477332,0.01973326,0.46111062,0.21777137,0.14518091,1.6188052,-0.203153,0.0072283437,0.18199573,0.030859113,0.0035873945,0.0076661278,0.016164538,0.0013364844,0.0035784962,0.011020174,0.0015354714,0.003930348,0.004422472,0.00085544284,0.0022268402,-0.64247924,0.04421208,0.10680556,0.82744956,0.035088174,0.093927205,0.81552273,0.044811375,0.12542439,2.3523102,0.27879432,0.71285534,0.39952013,0.04666486,0.12051025,0.058497358,0.008662237,0.022458903,0.021617552,0.0032899668,0.008470586,0.43061084,0.046490647,0.12052369,0.15343475,0.04126737,0.11509884,0.10228983,0.027511578,0.07673256,1.9275153,0.32075694,0.8350053,-0.19235756,0.04311589,0.11943075,0.007247762,0.0016054822,0.004385433,0.218557,0.032916814,0.07963647,11,SEDIMENT,ls8a,12,33
0.03198307,0.015214315,0.012403258,0.0049695065,-0.56292033,0.79728836,0.8478222,2.479491,0.4252035,0.06106326,0.022509469,0.40330818,0.1235326,0.08235507,2.102168,-0.101785034,0.009106908,0.2796553,0.02393473,0.02521312,0.031434707,0.014392905,0.012021523,0.0038471208,0.0065925987,0.00439835,0.004118749,-0.5550099,0.7683065,0.8020788,2.1840403,0.37186748,0.046832923,0.017041802,0.45786652,0.1647438,0.109829195,1.751773,-0.08977598,0.007934322,0.28616503,0.036186565,0.016161771,0.00847291,0.0041266493,-0.71133685,0.87807727,0.86173415,2.5982726,0.44417787,0.0694188,0.025830941,0.38487077,0.111400634,0.07426709,2.2390208,-0.3121152,0.004721475,0.16867666,0.025581751,0.015034464,0.011183008,0.0038491513,-0.6605794,0.839626,0.72571766,2.3446293,0.40202662,0.055105485,0.020215806,0.42650622,0.23840693,0.15893795,1.7015394,-0.14690414,0.0072283437,0.20439854,0.029741127,0.004592745,0.010973444,0.015200864,0.0006332478,0.0017688666,0.011020174,0.0015354714,0.003930348,0.0043359143,0.0004141459,0.0011203552,-0.6224616,0.06604292,0.15632695,0.82082456,0.041663736,0.109770775,0.8093382,0.053083535,0.13601649,2.4016082,0.15437372,0.41423225,0.41081887,0.026991919,0.07231039,0.05810512,0.008258484,0.02258588,0.021399505,0.0032117115,0.008789139,0.4181379,0.027271848,0.07299575,0.15952098,0.049651287,0.12700629,0.10634732,0.03310086,0.08467086,1.9486253,0.22787455,0.5374814,-0.16264507,0.08888608,0.22233921,0.007247762,0.0016054822,0.004385433,0.2347239,0.049867038,0.11748837,11,SEDIMENT,ls8a,13,33
0.028069727,0.016213974,0.013424261,0.0054963534,-0.6437561,0.81350034,0.82148373,2.1074116,0.3563777,0.048935592,0.017955562,0.47451532,0.14700869,0.09800579,1.7312049,-0.094125465,0.009164594,0.21672514,0.02393473,0.025173303,0.02990167,0.013882008,0.009983772,0.004097972,0.004860836,0.0046872003,0.0021217207,-0.7348463,0.867489,0.8418692,2.1539857,0.36588192,0.04418943,0.016019661,0.46425512,0.1287799,0.08585327,1.8133748,-0.1633399,0.0070408722,0.1528395,0.035279334,0.021995025,0.015180039,0.005171875,-0.4389191,0.6834083,0.77360046,2.07338,0.34925082,0.06239186,0.02360904,0.48230392,0.19147435,0.12764956,1.6039681,-0.18332137,0.010166402,0.3899319,0.02543139,0.018990485,0.016094899,0.0041455408,-0.67926675,0.81909245,0.69728684,1.9205351,0.31519413,0.04720776,0.017481426,0.5206878,0.26752654,0.17835103,1.3391643,-0.08252967,0.010267664,0.19099571,0.028488439,0.0040812753,0.010106031,0.017770374,0.0030363677,0.008113016,0.0136707425,0.0023350061,0.0061111264,0.0048752422,0.0005102926,0.0013508126,-0.62419707,0.11178819,0.2959272,0.7958725,0.06824042,0.18408066,0.7835601,0.055633668,0.14458233,2.063828,0.08753864,0.23345065,0.34667614,0.019109735,0.05068779,0.05068116,0.0069712717,0.018202428,0.018766422,0.0028854965,0.0075893793,0.48544055,0.021333022,0.056432694,0.18369737,0.053501867,0.13874663,0.12246491,0.03566791,0.09249776,1.621928,0.17949317,0.4742105,-0.1308291,0.043279275,0.1007917,0.0091598835,0.0012971591,0.0032267915,0.23762307,0.09082547,0.23709239,11,SEDIMENT,ls8a,14,33
0.027584316,0.019097742,0.013424261,0.0053082122,-0.68918943,0.81938106,0.7792956,1.8534361,0.2990908,0.04409077,0.016298719,0.539538,0.18606018,0.12404012,1.4443752,-0.1744505,0.009164594,0.18399957,0.02393473,0.028115705,0.033240736,0.017637677,0.009983772,0.004097972,0.004860836,0.0055535687,0.0021217207,-0.78524405,0.88000125,0.8458205,1.8846426,0.30667338,0.042485937,0.015603058,0.5306041,0.1252932,0.0835288,1.5940698,-0.27709997,0.0070408722,0.12029473,0.04329221,0.030177636,0.015180039,0.008603824,-0.55738634,0.71554977,0.836949,1.7140572,0.26309597,0.055546746,0.021548575,0.5834108,0.13314262,0.08876175,1.4345788,-0.33065173,0.010166402,0.2842026,0.03400474,0.024984974,0.016094899,0.005838156,-0.74646324,0.8500102,0.7600923,1.7905809,0.28330347,0.05200599,0.019752659,0.55847764,0.20445585,0.1363039,1.3610071,-0.21640947,0.010267664,0.14517131,0.033249244,0.006322115,0.015707893,0.022974506,0.004985933,0.012539959,0.0136707425,0.0023350061,0.0061111264,0.00632594,0.0013284405,0.003295612,-0.6945708,0.08625978,0.22785771,0.81623554,0.06195626,0.16445148,0.80553937,0.036617283,0.08572817,1.8106792,0.06526578,0.1705854,0.2880409,0.016688036,0.043577403,0.048532363,0.0054211314,0.013060808,0.018300753,0.002446532,0.0059455168,0.55300766,0.020233765,0.052806675,0.16223797,0.03376871,0.07916266,0.10815864,0.022512471,0.0527751,1.4585078,0.0846401,0.23306274,-0.24965292,0.059318375,0.15620123,0.0091598835,0.0012971591,0.0032267915,0.18341705,0.06246045,0.16390789,11,SEDIMENT,ls8a,15,33
0.030815031,0.022380706,0.0195355,0.0064367545,-0.40860072,0.6106018,0.7928693,1.7365485,0.26915252,0.044056866,0.016484492,0.57585454,0.17329517,0.11553012,1.3768564,-0.06787839,0.015008408,0.41984844,0.02393473,0.028790459,0.036180295,0.019858541,0.014783987,0.0073923934,0.007388814,0.005228712,0.004389426,-0.6379549,0.78361046,0.7957495,1.8219001,0.29125786,0.04403043,0.016321754,0.54887706,0.17061143,0.11374095,1.4497765,-0.14648332,0.011088191,0.22103457,0.035155553,0.031248905,0.02296171,0.018803667,-0.21525371,0.40377355,0.7399646,1.5203654,0.20646438,0.042144153,0.016260862,0.6577363,0.22417282,0.14944854,1.1250168,-0.15287031,0.017441427,0.6457466,0.03152236,0.027629878,0.022758882,0.011495552,-0.32607564,0.5241806,0.7008136,1.6279347,0.23894624,0.045449235,0.017349776,0.61427486,0.26386154,0.1759077,1.140879,-0.09666828,0.01665968,0.50820935,0.03157085,0.0022996895,0.0063650943,0.025279507,0.0044426303,0.011390364,0.02001002,0.003309279,0.008177723,0.010491172,0.0053441124,0.013574955,-0.39697126,0.1551256,0.42270118,0.5805416,0.13835108,0.37983692,0.7573492,0.03948025,0.094935894,1.6766872,0.11344988,0.30153477,0.25145525,0.03192998,0.08479348,0.043920174,0.0011750656,0.0033050813,0.016604222,0.00043814097,0.0010889135,0.5991857,0.041021816,0.10885924,0.20798524,0.038679454,0.09325011,0.13865682,0.025786307,0.06216675,1.2731322,0.14264555,0.32475972,-0.115975074,0.035277665,0.084991924,0.015049427,0.0024498806,0.0063532367,0.44870976,0.15413685,0.424712,11,SEDIMENT,ls8a,16,33
0.029564615,0.022049082,0.0195355,0.008916961,-0.40236384,0.5959213,0.796636,1.6831448,0.2546062,0.04040715,0.015062733,0.5941255,0.16978711,0.1131914,1.3408542,-0.06044503,0.015008408,0.42616305,0.02393473,0.024735188,0.030570129,0.018074768,0.014783987,0.0073923934,0.007388814,0.0054813814,0.004389426,-0.6092067,0.7488853,0.80912906,1.6913143,0.25686884,0.03416243,0.012495361,0.59125566,0.1582562,0.10550413,1.368492,-0.10014925,0.011088191,0.24284816,0.027991751,0.025664654,0.02296171,0.017353816,-0.11966293,0.31559384,0.72164714,1.5113654,0.20362063,0.034876302,0.01312403,0.6616529,0.24251708,0.16167806,1.0906729,-0.055585966,0.017441427,0.78625154,0.026733529,0.02545467,0.022758882,0.013390994,-0.28896025,0.45406395,0.7148132,1.4692509,0.19003792,0.03183234,0.01194464,0.6806185,0.24946144,0.16630763,1.0502403,-0.05591347,0.01665968,0.55163795,0.027256269,0.0017676612,0.004829427,0.022810794,0.0030880717,0.007589886,0.02001002,0.003309279,0.008177723,0.011285787,0.0044876314,0.011872435,-0.3550484,0.1779109,0.48954374,0.5286161,0.16123353,0.43329144,0.76055634,0.04262456,0.09431589,1.588769,0.09962207,0.22206342,0.22628339,0.02985375,0.06683092,0.035319556,0.0031456205,0.00857481,0.013156691,0.0011769118,0.0031180922,0.6319132,0.039804537,0.08936286,0.20500547,0.041259184,0.09120524,0.1366703,0.027506126,0.060803495,1.212565,0.14315931,0.31825173,-0.06802343,0.018646998,0.044563286,0.015049427,0.0024498806,0.0063532367,0.5017252,0.19759396,0.5434034,11,SEDIMENT,ls8a,17,33
0.026492057,0.020242658,0.017162379,0.006136281,-0.42512253,0.6108587,0.7837451,1.6698328,0.25088957,0.03670971,0.013559211,0.5988619,0.18185437,0.12123625,1.3087237,-0.08234928,0.01139237,0.40338778,0.030858718,0.021543989,0.025411239,0.015049901,0.01318536,0.006104064,0.0060041584,0.005156734,0.00557355,-0.45949373,0.6402394,0.84781307,1.6884644,0.25608116,0.028756939,0.010361338,0.5922535,0.12354052,0.08236035,1.4315027,-0.0660359,0.009644711,0.37033772,0.027077738,0.021735469,0.017865155,0.0062541408,-0.67005235,0.78482467,0.76019526,1.6387696,0.24207115,0.037365705,0.013883973,0.61021346,0.20435613,0.13623743,1.2457852,-0.09773363,0.013070608,0.19756699,0.024579922,0.021949256,0.017482944,0.0076139164,-0.37289476,0.55998075,0.69152796,1.619387,0.23646273,0.03657916,0.013595099,0.6175172,0.27354416,0.18236278,1.1198517,-0.11326558,0.01163111,0.4567756,0.024923427,0.0021587182,0.0055337492,0.01974432,0.0027889214,0.006899355,0.01642396,0.001886285,0.0046797954,0.0062902677,0.0008749231,0.0024571824,-0.48189086,0.11292604,0.2971576,0.64897585,0.08352286,0.22484392,0.7708204,0.05589075,0.1562851,1.6541135,0.026778927,0.06907737,0.24637616,0.00760538,0.019618437,0.034852877,0.0035320902,0.008608766,0.012849905,0.0014422802,0.0035226345,0.60471153,0.009793832,0.025263667,0.19582379,0.05369654,0.15000364,0.1305492,0.035797693,0.10000243,1.2764658,0.1124125,0.311651,-0.0898461,0.01756284,0.047229685,0.011434699,0.0012166164,0.0034258962,0.35701704,0.0970873,0.25920862,11,SEDIMENT,ls8a,18,33
